file_id,company,bucket_code,bucket_name,disposition,current,confidence,needs_review,doc_date,doc_date_source,confidentiality,stage,version_family,superseded_by,duplicate_of,filename,ext,size_bytes,mtime_iso,sha256,origin_folder,origin_kind,company_evidence,summary,extracted_numbers,evidence,flags,gnative_url,also_relevant_to,source_rel,dest_rel,source_path,text_chars
F00610,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.812,False,2023-03-14,mtime,,,"CaliCat (H2U)|10||2022 H2U Data Room B2/Taxes/R&D Tax credit/Gusto/H2U_Technologies,_In - TY Credit Forms (1)|h2u technologies in ty2021 study service report|",,,"H2U_Technologies,_In - TY2021 Study Service Report.pdf",.pdf,1615768,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,"Technical & Diligence — H2U_Technologies,_In - TY2021 Study Service Report",,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,"2022 H2U Data Room B2/Taxes/R&D Tax credit/Gusto/H2U_Technologies,_In - TY Credit Forms (1)/H2U_Technologies,_In - TY2021 Study Service Report.pdf",,"/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/Taxes/R&D Tax credit/Gusto/H2U_Technologies,_In - TY Credit Forms (1)/H2U_Technologies,_In - TY2021 Study Service Report.pdf",0
F00611,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.91,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/Technical Decks|electrolyser slides|,,,Electrolyser slides.pptx,.pptx,3199525,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Electrolyser slides,,name~'technical'->+1 | path:'Technical Decks'~'technical'(+5.0) | path:'2022 H2U Data Room B2'~'data room'(+1.5) | method:baseline,,,,2022 H2U Data Room B2/Technical Decks/Electrolyser slides.pptx,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/Technical Decks/Electrolyser slides.pptx,0
F00612,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.91,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/Technical Decks|levin testing long term slides|,,,Levin_testing_Long_term_slides.pptx,.pptx,309958,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Levin_testing_Long_term_slides,,name~'technical'->+1 | path:'Technical Decks'~'technical'(+5.0) | path:'2022 H2U Data Room B2'~'data room'(+1.5) | method:baseline,,,,2022 H2U Data Room B2/Technical Decks/Levin_testing_Long_term_slides.pptx,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/Technical Decks/Levin_testing_Long_term_slides.pptx,0
F00613,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.91,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/Technical Decks|renewablehydrogenwebinar v5|,,,RenewableHydrogenWebinar_v5.pptx,.pptx,8516278,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — RenewableHydrogenWebinar_v5,,name~'technical'->+1 | path:'Technical Decks'~'technical'(+5.0) | path:'2022 H2U Data Room B2'~'data room'(+1.5) | method:baseline,,,,2022 H2U Data Room B2/Technical Decks/RenewableHydrogenWebinar_v5.pptx,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/Technical Decks/RenewableHydrogenWebinar_v5.pptx,0
F00614,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.969,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/Technical Decks|rinaldi et al est2021 wind solar droughts ca benefits long term storage with supporting|,,,Rinaldi-et-al_EST2021_wind-solar-droughts-CA-benefits-long-term-storage(with supporting) (1).pdf,.pdf,7453421,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Rinaldi-et-al_EST2021_wind-solar-droughts-CA-benefits-long-term-storage(with supporting) (1),,name~'technical'->+1 | path:'Technical Decks'~'technical'(+5.0) | path:'2022 H2U Data Room B2'~'data room'(+1.5) | method:baseline,,,,2022 H2U Data Room B2/Technical Decks/Rinaldi-et-al_EST2021_wind-solar-droughts-CA-benefits-long-term-storage(with supporting) (1).pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/Technical Decks/Rinaldi-et-al_EST2021_wind-solar-droughts-CA-benefits-long-term-storage(with supporting) (1).pdf,0
F00615,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|dowling et al joule2020 long duration storage w supp|,,,Dowling-et-al_Joule2020_long-duration-storage(w Supp).pdf,.pdf,10552976,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Dowling-et-al_Joule2020_long-duration-storage(w Supp),,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/Dowling-et-al_Joule2020_long-duration-storage(w Supp).pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/Dowling-et-al_Joule2020_long-duration-storage(w Supp).pdf,0
F00616,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|ees 10 pec solar hydrogen|,,,EES 10% PEC Solar hydrogen.pdf,.pdf,1801294,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — EES 10% PEC Solar hydrogen,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/EES 10% PEC Solar hydrogen.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/EES 10% PEC Solar hydrogen.pdf,0
F00617,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|hte acidstableoercatalysts screening 2015|,,,HTE_AcidStableOERcatalysts_screening_2015.pdf,.pdf,2417360,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_AcidStableOERcatalysts_screening_2015,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/HTE_AcidStableOERcatalysts_screening_2015.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/HTE_AcidStableOERcatalysts_screening_2015.pdf,0
F00618,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|mn sb catalyst|,,,Mn-Sb catalyst.pdf,.pdf,3476853,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Mn-Sb catalyst,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/Mn-Sb catalyst.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/Mn-Sb catalyst.pdf,0
F00619,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2018-01-01,filename,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|mnsboacid acs catalysis si|,,,MnSbOacid ACS Catalysis 2018 SI.pdf,.pdf,2041580,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — MnSbOacid ACS Catalysis 2018 SI,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/MnSbOacid ACS Catalysis 2018 SI.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/MnSbOacid ACS Catalysis 2018 SI.pdf,0
F00620,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|nimnsbox cer ees|,,,NiMnSbOx CER EES.pdf,.pdf,2145897,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — NiMnSbOx CER EES,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/NiMnSbOx CER EES.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/NiMnSbOx CER EES.pdf,0
F00621,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|nimnsbox cer si ees|,,,NiMnSbOx CER SI EES.pdf,.pdf,2777469,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — NiMnSbOx CER SI EES,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/NiMnSbOx CER SI EES.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/NiMnSbOx CER SI EES.pdf,0
F00622,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|nimnsbox oer ees|,,,NiMnSbOx OER EES.pdf,.pdf,1945226,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — NiMnSbOx OER EES,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/NiMnSbOx OER EES.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/NiMnSbOx OER EES.pdf,0
F00623,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|nimnsbox oer si ees|,,,NiMnSbOx OER SI EES.pdf,.pdf,1592756,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — NiMnSbOx OER SI EES,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/NiMnSbOx OER SI EES.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/NiMnSbOx OER SI EES.pdf,0
F00624,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|principles of electrolysis nsl|,,,Principles of Electrolysis NSL.pdf,.pdf,985742,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Principles of Electrolysis NSL,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/Principles of Electrolysis NSL.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/Principles of Electrolysis NSL.pdf,0
F00625,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|scanning droplet cell summary|,,,Scanning Droplet Cell summary.pdf,.pdf,1214701,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Scanning Droplet Cell summary,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/Scanning Droplet Cell summary.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/Scanning Droplet Cell summary.pdf,0
F00626,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|science tio2 protection|,,,Science TiO2 protection.pdf,.pdf,1900741,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Science TiO2 protection,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/Science TiO2 protection.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/Science TiO2 protection.pdf,0
F00627,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|science solar progress nsl|,,,Science solar progress NSL.pdf,.pdf,1727783,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Science solar progress NSL,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/Science solar progress NSL.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/Science solar progress NSL.pdf,0
F00628,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|nature nanotech nsl|,,,nature nanotech NSL.pdf,.pdf,3544861,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — nature nanotech NSL,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/nature nanotech NSL.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/nature nanotech NSL.pdf,0
F00629,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2016-01-01,filename,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|nnano 194|,,,nnano.2016.194.pdf,.pdf,5878894,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — nnano.2016.194,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/nnano.2016.194.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/nnano.2016.194.pdf,0
F00630,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research|photocatalysts n lewis|,,,photocatalysts n lewis.pdf,.pdf,5878894,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — photocatalysts n lewis,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/photocatalysts n lewis.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/photocatalysts n lewis.pdf,0
F00631,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte acidstableoercatalysts screening 2015|,,,HTE_AcidStableOERcatalysts_screening_2015.pdf,.pdf,2417360,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_AcidStableOERcatalysts_screening_2015,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_AcidStableOERcatalysts_screening_2015.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_AcidStableOERcatalysts_screening_2015.pdf,0
F00632,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte bubble screening 2014|,,,HTE_Bubble_Screening_2014.pdf,.pdf,2198908,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_Bubble_Screening_2014,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_Bubble_Screening_2014.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_Bubble_Screening_2014.pdf,0
F00633,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte combi pvd 2015|,,,HTE_Combi-PVD_2015.pdf,.pdf,5068462,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_Combi-PVD_2015,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_Combi-PVD_2015.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_Combi-PVD_2015.pdf,0
F00634,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte mnsboacid 2018|,,,HTE_MnSbOacid_2018.pdf,.pdf,3480211,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_MnSbOacid_2018,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_MnSbOacid_2018.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_MnSbOacid_2018.pdf,0
F00635,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte nifecoce chemelectrochem 2014|,,,HTE_NiFeCoCe_ChemElectroChem_2014.pdf,.pdf,5057999,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_NiFeCoCe_ChemElectroChem_2014,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_NiFeCoCe_ChemElectroChem_2014.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_NiFeCoCe_ChemElectroChem_2014.pdf,0
F00636,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte nifecoce ees 2014|,,,HTE_NiFeCoCe_EES_2014.pdf,.pdf,826221,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_NiFeCoCe_EES_2014,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_NiFeCoCe_EES_2014.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_NiFeCoCe_EES_2014.pdf,0
F00637,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte nilacoce chemelectrochem 2014|,,,HTE_NiLaCoCe_ChemElectroChem_2014.pdf,.pdf,777684,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_NiLaCoCe_ChemElectroChem_2014,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_NiLaCoCe_ChemElectroChem_2014.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_NiLaCoCe_ChemElectroChem_2014.pdf,0
F00638,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte pet stability 2015|,,,HTE_PET_stability_2015.pdf,.pdf,4139665,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_PET_stability_2015,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_PET_stability_2015.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_PET_stability_2015.pdf,0
F00639,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte downselection 2015|,,,HTE_downselection_2015.pdf,.pdf,546540,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_downselection_2015,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_downselection_2015.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_downselection_2015.pdf,0
F00640,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte mapping quantum yield 2014|,,,HTE_mapping_quantum_yield_2014.pdf,.pdf,1183383,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_mapping_quantum_yield_2014,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_mapping_quantum_yield_2014.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_mapping_quantum_yield_2014.pdf,0
F00641,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/CDE research paper|hte oxynitrides technique 2015|,,,HTE_oxynitrides_technique_2015.pdf,.pdf,508097,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — HTE_oxynitrides_technique_2015,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/CDE research paper/HTE_oxynitrides_technique_2015.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/CDE research paper/HTE_oxynitrides_technique_2015.pdf,0
F00642,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/Iridium Problem|babic 2017 j electrochem soc 164 f387|,,,Babic_2017_J._Electrochem._Soc._164_F387.pdf,.pdf,1518752,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Babic_2017_J._Electrochem._Soc._164_F387,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/Iridium Problem/Babic_2017_J._Electrochem._Soc._164_F387.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/Iridium Problem/Babic_2017_J._Electrochem._Soc._164_F387.pdf,0
F00643,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,final,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/Iridium Problem|full dpa rfi version v2 22 09 30|,,,Full DPA RFI - Final Version_v2 22-09-30.docx,.docx,181252,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Full DPA RFI - Final Version_v2 22-09-30,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/Iridium Problem/Full DPA RFI - Final Version_v2 22-09-30.docx,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/Iridium Problem/Full DPA RFI - Final Version_v2 22-09-30.docx,0
F00644,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/Iridium Problem|jaramillo pem availability|,,,Jaramillo PEM availability.pdf,.pdf,3357990,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — Jaramillo PEM availability,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/Iridium Problem/Jaramillo PEM availability.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/Iridium Problem/Jaramillo PEM availability.pdf,0
F00645,CaliCat (H2U),10,Technical & Diligence,PLACED,True,0.729,False,2023-03-14,mtime,,,CaliCat (H2U)|10||2022 H2U Data Room B2/published research/Iridium Problem|pem review|,,,PEM review.pdf,.pdf,1447699,2023-03-14,,2022 H2U Data Room B2,subfolder,source-root,Technical & Diligence — PEM review,,path:'2022 H2U Data Room B2'~'data room'(+5.0) | method:baseline,,,,2022 H2U Data Room B2/published research/Iridium Problem/PEM review.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/CaliCat (H2U)/2022 H2U Data Room B2/published research/Iridium Problem/PEM review.pdf,0
