file_id,company,bucket_code,bucket_name,disposition,current,confidence,needs_review,doc_date,doc_date_source,confidentiality,stage,version_family,superseded_by,duplicate_of,filename,ext,size_bytes,mtime_iso,sha256,origin_folder,origin_kind,company_evidence,summary,extracted_numbers,evidence,flags,gnative_url,also_relevant_to,source_rel,dest_rel,source_path,text_chars
F00112,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2022-01-01,filename,,signed,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs|enduring planet bfl sep 21 12 26 pm|,,,Enduring Planet - Signed BFL - Sep 21 2022 - 12-26 PM (2).pdf,.pdf,1638836,2024-07-17,,Diligence,subfolder,source-root,Technical & Diligence — Enduring Planet - Signed BFL - Sep 21 2022 - 12-26 PM (2),,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Enduring Planet - Signed BFL - Sep 21 2022 - 12-26 PM (2).pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Enduring Planet - Signed BFL - Sep 21 2022 - 12-26 PM (2).pdf,0
F00113,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2023-01-01,filename,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs|enduring planet loan statement|,,,Enduring Planet Loan Statement 2023-2024.xlsx,.xlsx,10772,2024-04-25,,Diligence,subfolder,source-root,Technical & Diligence — Enduring Planet Loan Statement 2023-2024,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Enduring Planet Loan Statement 2023-2024.xlsx,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Enduring Planet Loan Statement 2023-2024.xlsx,0
F00114,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-04-01,filename,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs|m t bank loan statement|,,,M&T Bank Loan Statement April 2024.pdf,.pdf,1424126,2024-04-29,,Diligence,subfolder,source-root,Technical & Diligence — M&T Bank Loan Statement April 2024,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/M&T Bank Loan Statement April 2024.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/M&T Bank Loan Statement April 2024.pdf,0
F00115,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2022-12-13,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs|sandy spring loan doc|,,,Sandy Spring Loan Doc(1).docx,.docx,1007589,2022-12-13,,Diligence,subfolder,source-root,Technical & Diligence — Sandy Spring Loan Doc(1),,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Loan Doc(1).docx,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Loan Doc(1).docx,0
F00116,Cambium,10,Technical & Diligence,SUPERSEDED,False,0.91,False,2022-12-21,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs|sandy spring loan doc|,F00115,,Sandy Spring Loan Doc.docx,.docx,1007589,2022-12-21,,Diligence,subfolder,source-root,Technical & Diligence — Sandy Spring Loan Doc,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Loan Doc.docx,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Loan Doc.docx,0
F00117,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2023-01-01,filename,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs|sterns bank year end tax letter sterns bank|,,,Sterns Bank Year End Tax Letter Sterns Bank 2023 (1).pdf,.pdf,374784,2024-04-29,,Diligence,subfolder,source-root,Technical & Diligence — Sterns Bank Year End Tax Letter Sterns Bank 2023 (1),,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sterns Bank Year End Tax Letter Sterns Bank 2023 (1).pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sterns Bank Year End Tax Letter Sterns Bank 2023 (1).pdf,0
F00118,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2023-12-29,filename,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Bank Loan|ln 06807 loans ytd activity 1816252600 1|,,,LN - 06807 - Loans YTD Activity - 1816252600 - 1 - 12-29-2023.pdf,.pdf,16454,2024-04-29,,Diligence,subfolder,source-root,Technical & Diligence — LN - 06807 - Loans YTD Activity - 1816252600 - 1 - 12-29-2023,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Bank Loan/LN - 06807 - Loans YTD Activity - 1816252600 - 1 - 12-29-2023.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Bank Loan/LN - 06807 - Loans YTD Activity - 1816252600 - 1 - 12-29-2023.pdf,0
F00119,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-01-01,filename,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Bank Loan|ln estatements the baltimore fallen lumber compan 1816252600 70 3 22|,,,LN - eStatements - THE BALTIMORE  FALLEN LUMBER COMPAN - 1816252600 - 70 - 3-22-2024.pdf,.pdf,60103,2024-04-29,,Diligence,subfolder,source-root,Technical & Diligence — LN - eStatements - THE BALTIMORE  FALLEN LUMBER COMPAN - 1816252600 - 70 - 3-22-2024,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Bank Loan/LN - eStatements - THE BALTIMORE  FALLEN LUMBER COMPAN - 1816252600 - 70 - 3-22-2024.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Bank Loan/LN - eStatements - THE BALTIMORE  FALLEN LUMBER COMPAN - 1816252600 - 70 - 3-22-2024.pdf,0
F00120,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-06-26,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts|6 26 24 bfl business catastrophe quarterly payment 169 50|,,,6.26.24 BFL Business Catastrophe Quarterly payment $169.50.pdf,.pdf,40109,2024-06-26,,Diligence,subfolder,source-root,Technical & Diligence — 6.26.24 BFL Business Catastrophe Quarterly payment $169.50,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 BFL Business Catastrophe Quarterly payment $169.50.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 BFL Business Catastrophe Quarterly payment $169.50.pdf,0
F00121,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-06-26,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts|6 26 24 bfl workers comp quarterly payment 2 609 50|,,,"6.26.24 BFL Workers Comp Quarterly payment $2,609.50.pdf",.pdf,40065,2024-06-26,,Diligence,subfolder,source-root,"Technical & Diligence — 6.26.24 BFL Workers Comp Quarterly payment $2,609.50",,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,"Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 BFL Workers Comp Quarterly payment $2,609.50.pdf",,"/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 BFL Workers Comp Quarterly payment $2,609.50.pdf",0
F00122,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-06-26,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts|6 26 24 quarterly commercial auto payment 1 477|,,,"6.26.24 Quarterly Commercial Auto Payment $1,477.pdf",.pdf,39725,2024-06-26,,Diligence,subfolder,source-root,"Technical & Diligence — 6.26.24 Quarterly Commercial Auto Payment $1,477",,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,"Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 Quarterly Commercial Auto Payment $1,477.pdf",,"/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 Quarterly Commercial Auto Payment $1,477.pdf",0
F00123,Cambium,10,Technical & Diligence,PLACED,True,0.863,False,2024-06-26,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts|6 26 24 quarterly insurance payment 1 602 75|,,,"6.26.24 Quarterly Insurance Payment $1,602.75.pdf",.pdf,40066,2024-06-26,,Diligence,subfolder,source-root,"Technical & Diligence — 6.26.24 Quarterly Insurance Payment $1,602.75",,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,"Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 Quarterly Insurance Payment $1,602.75.pdf",,"/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 Quarterly Insurance Payment $1,602.75.pdf",0
F00124,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-03-19,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts|bfl verizon 03182024 01|,,,BFL Verizon 03182024_01.pdf,.pdf,220795,2024-03-19,,Diligence,subfolder,source-root,Technical & Diligence — BFL Verizon 03182024_01,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/BFL Verizon 03182024_01.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/BFL Verizon 03182024_01.pdf,0
F00125,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-03-19,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts|bfl verizon 03182024 02|,,,BFL Verizon 03182024_02.pdf,.pdf,109983,2024-03-19,,Diligence,subfolder,source-root,Technical & Diligence — BFL Verizon 03182024_02,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/BFL Verizon 03182024_02.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/BFL Verizon 03182024_02.pdf,0
F00126,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-04-15,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts|md filing 309|,,,MD filing $309.pdf,.pdf,160000,2024-04-15,,Diligence,subfolder,source-root,Technical & Diligence — MD filing $309,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/MD filing $309.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/MD filing $309.pdf,0
F00127,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-03-15,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts|southwest receipt 3 15 24 495 98|,,,Southwest Receipt 3.15.24_$495.98.pdf,.pdf,798679,2024-03-15,,Diligence,subfolder,source-root,Technical & Diligence — Southwest Receipt 3.15.24_$495.98,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/Southwest Receipt 3.15.24_$495.98.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/Southwest Receipt 3.15.24_$495.98.pdf,0
F00128,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-06-21,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Foreign State Registrations|bfl wv registration application|,,,BFL WV Registration Application.pdf,.pdf,601215,2024-06-21,,Diligence,subfolder,source-root,Technical & Diligence — BFL WV Registration Application,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Foreign State Registrations/BFL WV Registration Application.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Foreign State Registrations/BFL WV Registration Application.pdf,0
F00129,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2024-06-21,mtime,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Foreign State Registrations|bfl wv reg businessreceipt|,,,BFL WV reg BusinessReceipt.pdf,.pdf,198553,2024-06-21,,Diligence,subfolder,source-root,Technical & Diligence — BFL WV reg BusinessReceipt,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Foreign State Registrations/BFL WV reg BusinessReceipt.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Foreign State Registrations/BFL WV reg BusinessReceipt.pdf,0
F00130,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2023-01-01,filename,,final,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Maryland Property Taxes|bfl maryland taxes property|,,,BFL Maryland Taxes 2023 Property FINAL.pdf,.pdf,2069365,2023-04-06,,Diligence,subfolder,source-root,Technical & Diligence — BFL Maryland Taxes 2023 Property FINAL,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Maryland Property Taxes/BFL Maryland Taxes 2023 Property FINAL.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Maryland Property Taxes/BFL Maryland Taxes 2023 Property FINAL.pdf,0
F00131,Cambium,10,Technical & Diligence,PLACED,True,0.91,False,2023-01-01,filename,,,Cambium|10||Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Maryland Property Taxes|maryland tax receipt for property taxes|,,,Maryland Tax Receipt for 2023 Property Taxes.pdf,.pdf,359002,2023-04-06,,Diligence,subfolder,source-root,Technical & Diligence — Maryland Tax Receipt for 2023 Property Taxes,,name~'diligence'->+1 | path:'Cambium Data Room 2024 _ Supplemental Documentation 2'~'data room'(+5.0) | path:'Diligence'~'diligence'(+1.5) | method:baseline,,,,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Maryland Property Taxes/Maryland Tax Receipt for 2023 Property Taxes.pdf,,/Users/jackzawadzki/Library/CloudStorage/GoogleDrive-jackz@voloearth.com/Shared drives/Portfolio Company Information/Cambium/Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Maryland Property Taxes/Maryland Tax Receipt for 2023 Property Taxes.pdf,0
